,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Saint-Martin,0,0,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Morocco,2043863,4630748,0,0,0,0,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06,(1.4+/-0.5)e+06
Monaco,8906,24757,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Moldova,191518,415148,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Madagascar,2507546,4088474,0,0,0,0,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04
Maldives,29927,71258,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Mexico,7871614,24222207,0,0,0,0,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06,(1.8+/-0.7)e+06
Marshall Islands,1931,4766,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
North Macedonia,125360,286142,0,0,0,0,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05,(2.8+/-1.1)e+05
Mali,1335754,2927545,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Malta,41019,102172,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Myanmar,3863021,8833817,0,0,0,0,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04,(5.7+/-2.1)e+04
Montenegro,34386,86686,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Mongolia,251447,487011,0,0,0,0,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05,(3.9+/-1.5)e+05
Northern Mariana Islands,2790,7069,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Mozambique,615314,2159585,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Mauritania,148250,488192,0,0,0,0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Mauritius,75667,206937,0,0,0,0,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04
