,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Spain,3384171,8415960,0.0,0.0008+/-0.0004,0.0018+/-0.0009,0.0030+/-0.0016,0.0069+/-0.0026,0.009+/-0.004,0.020+/-0.007,0.028+/-0.008,0.035+/-0.009,0.042+/-0.010,0.048+/-0.011,0.054+/-0.012,0.059+/-0.012,0.065+/-0.012,0.070+/-0.013,0.075+/-0.013,0.081+/-0.014,0.086+/-0.014,0.091+/-0.015,0.097+/-0.015,0.102+/-0.016,0.107+/-0.016,0.113+/-0.017,0.118+/-0.018,0.123+/-0.018,0.129+/-0.019,0.134+/-0.020,0.139+/-0.020,0.145+/-0.021,0.150+/-0.022,0.155+/-0.022,0.161+/-0.023,0.166+/-0.024,0.171+/-0.024,0.177+/-0.025,0.182+/-0.026,0.187+/-0.027,0.193+/-0.027,0.198+/-0.028,0.203+/-0.029,0.209+/-0.029,0.214+/-0.030,0.219+/-0.031,0.225+/-0.032,0.230+/-0.032,0.235+/-0.033,0.241+/-0.034,0.246+/-0.035,0.251+/-0.035,0.26+/-0.04,0.26+/-0.04,0.27+/-0.04,0.27+/-0.04
Estonia,104460,213497,0.0,0.0008+/-0.0004,0.0017+/-0.0009,0.0028+/-0.0015,0.0051+/-0.0024,0.008+/-0.004,0.012+/-0.006,0.019+/-0.007,0.026+/-0.008,0.031+/-0.009,0.037+/-0.010,0.042+/-0.010,0.046+/-0.011,0.051+/-0.011,0.055+/-0.011,0.060+/-0.011,0.064+/-0.012,0.069+/-0.012,0.073+/-0.013,0.078+/-0.013,0.082+/-0.014,0.087+/-0.014,0.091+/-0.014,0.096+/-0.015,0.100+/-0.015,0.105+/-0.016,0.109+/-0.016,0.114+/-0.017,0.118+/-0.018,0.123+/-0.018,0.127+/-0.019,0.132+/-0.019,0.136+/-0.020,0.141+/-0.020,0.145+/-0.021,0.150+/-0.022,0.154+/-0.022,0.159+/-0.023,0.163+/-0.023,0.168+/-0.024,0.172+/-0.025,0.177+/-0.025,0.181+/-0.026,0.186+/-0.026,0.190+/-0.027,0.195+/-0.028,0.199+/-0.028,0.204+/-0.029,0.208+/-0.029,0.213+/-0.030,0.217+/-0.031,0.222+/-0.031,0.226+/-0.032
Ethiopia,4546899,12568299,0.0,0.0+/-0,0.0+/-0,0.0+/-0,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05,(1.4+/-0.5)e-05
Finland,444260,915307,0.0,0.0015+/-0.0008,0.0035+/-0.0018,0.0058+/-0.0030,0.017+/-0.006,0.032+/-0.008,0.052+/-0.013,0.068+/-0.016,0.082+/-0.018,0.094+/-0.020,0.106+/-0.022,0.118+/-0.023,0.129+/-0.024,0.139+/-0.024,0.149+/-0.025,0.160+/-0.026,0.170+/-0.027,0.180+/-0.028,0.191+/-0.029,0.201+/-0.031,0.211+/-0.032,0.222+/-0.033,0.232+/-0.034,0.242+/-0.035,0.25+/-0.04,0.26+/-0.04,0.27+/-0.04,0.28+/-0.04,0.29+/-0.04,0.30+/-0.04,0.31+/-0.04,0.32+/-0.05,0.34+/-0.05,0.35+/-0.05,0.36+/-0.05,0.37+/-0.05,0.38+/-0.05,0.39+/-0.05,0.40+/-0.06,0.41+/-0.06,0.42+/-0.06,0.43+/-0.06,0.44+/-0.06,0.45+/-0.06,0.46+/-0.06,0.47+/-0.07,0.48+/-0.07,0.49+/-0.07,0.50+/-0.07,0.51+/-0.07,0.52+/-0.07,0.53+/-0.07,0.54+/-0.08
Fiji,55501,123080,0.0,0.00014+/-0.00007,0.00032+/-0.00017,0.00054+/-0.00028,0.0020+/-0.0006,0.0025+/-0.0008,0.0034+/-0.0013,0.0039+/-0.0015,0.0042+/-0.0016,0.0044+/-0.0018,0.0046+/-0.0018,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019,0.0048+/-0.0019
France,4623692,9578986,0.0,0.0075+/-0.0011,0.055+/-0.008,0.064+/-0.010,0.075+/-0.011,0.087+/-0.013,0.102+/-0.015,0.115+/-0.017,0.126+/-0.019,0.137+/-0.021,0.147+/-0.022,0.158+/-0.024,0.167+/-0.025,0.176+/-0.026,0.185+/-0.027,0.195+/-0.028,0.204+/-0.029,0.213+/-0.031,0.223+/-0.032,0.232+/-0.033,0.241+/-0.034,0.25+/-0.04,0.26+/-0.04,0.27+/-0.04,0.28+/-0.04,0.29+/-0.04,0.30+/-0.04,0.31+/-0.04,0.32+/-0.04,0.32+/-0.05,0.33+/-0.05,0.34+/-0.05,0.35+/-0.05,0.36+/-0.05,0.37+/-0.05,0.38+/-0.05,0.39+/-0.06,0.40+/-0.06,0.41+/-0.06,0.42+/-0.06,0.43+/-0.06,0.44+/-0.06,0.44+/-0.06,0.45+/-0.06,0.46+/-0.07,0.47+/-0.07,0.48+/-0.07,0.49+/-0.07,0.50+/-0.07,0.51+/-0.07,0.52+/-0.07,0.53+/-0.08,0.54+/-0.08
Faroe Islands,4281,9471,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005,0.015+/-0.005
"Micronesia, Fed. Sts.",1907,5041,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012,0.035+/-0.012
Gabon,54830,175331,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004,0.0012+/-0.0004
United Kingdom,4373221,9853965,0.0,0.067+/-0.010,0.49+/-0.08,0.57+/-0.09,0.66+/-0.10,0.76+/-0.11,0.90+/-0.14,1.01+/-0.16,1.11+/-0.17,1.21+/-0.19,1.30+/-0.20,1.40+/-0.21,1.48+/-0.22,1.56+/-0.23,1.64+/-0.24,1.73+/-0.25,1.81+/-0.26,1.89+/-0.27,1.97+/-0.28,2.05+/-0.30,2.14+/-0.31,2.22+/-0.32,2.30+/-0.33,2.38+/-0.34,2.47+/-0.35,2.5+/-0.4,2.6+/-0.4,2.7+/-0.4,2.8+/-0.4,2.9+/-0.4,3.0+/-0.4,3.0+/-0.4,3.1+/-0.4,3.2+/-0.5,3.3+/-0.5,3.4+/-0.5,3.5+/-0.5,3.5+/-0.5,3.6+/-0.5,3.7+/-0.5,3.8+/-0.5,3.9+/-0.5,3.9+/-0.6,4.0+/-0.6,4.1+/-0.6,4.2+/-0.6,4.3+/-0.6,4.4+/-0.6,4.4+/-0.6,4.5+/-0.6,4.6+/-0.7,4.7+/-0.7,4.8+/-0.7
Georgia,229855,469150,0.0,0.00018+/-0.00010,0.00041+/-0.00022,0.0007+/-0.0004,0.0014+/-0.0006,0.0020+/-0.0009,0.0032+/-0.0015,0.0038+/-0.0018,0.0042+/-0.0020,0.0044+/-0.0022,0.0047+/-0.0023,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024,0.0049+/-0.0024
Ghana,1825664,4906972,0.0,0.0+/-0,0.0+/-0,0.0+/-0,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05,(3.6+/-1.3)e-05
Gibraltar,3068,8530,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008,0.021+/-0.008
Guinea,380919,1734246,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006,0.00017+/-0.00006
Gambia,95721,330727,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024,0.00069+/-0.00024
Guinea-Bissau,66238,207584,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035,0.00100+/-0.00035
Equatorial Guinea,62287,189709,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004
Greece,621554,1604709,0.0,0.00053+/-0.00028,0.0012+/-0.0006,0.0020+/-0.0010,0.012+/-0.004,0.014+/-0.004,0.017+/-0.005,0.022+/-0.006,0.027+/-0.007,0.031+/-0.007,0.035+/-0.008,0.038+/-0.008,0.042+/-0.008,0.045+/-0.008,0.048+/-0.009,0.051+/-0.009,0.055+/-0.009,0.058+/-0.009,0.061+/-0.010,0.064+/-0.010,0.068+/-0.010,0.071+/-0.011,0.074+/-0.011,0.077+/-0.011,0.081+/-0.012,0.084+/-0.012,0.087+/-0.012,0.090+/-0.013,0.094+/-0.013,0.097+/-0.013,0.100+/-0.014,0.103+/-0.014,0.107+/-0.015,0.110+/-0.015,0.113+/-0.015,0.116+/-0.016,0.120+/-0.016,0.123+/-0.017,0.126+/-0.017,0.129+/-0.018,0.133+/-0.018,0.136+/-0.018,0.139+/-0.019,0.142+/-0.019,0.145+/-0.020,0.149+/-0.020,0.152+/-0.021,0.155+/-0.021,0.158+/-0.021,0.162+/-0.022,0.165+/-0.022,0.168+/-0.023,0.171+/-0.023
Grenada,5273,14343,0.0,0.00015+/-0.00008,0.00034+/-0.00018,0.00056+/-0.00029,0.013+/-0.004,0.014+/-0.004,0.015+/-0.005,0.015+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005,0.016+/-0.005
Greenland,3855,8527,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006
Guatemala,951778,3110454,0.0,0.00023+/-0.00012,0.00051+/-0.00027,0.0009+/-0.0005,0.0030+/-0.0009,0.0037+/-0.0013,0.0052+/-0.0020,0.0059+/-0.0024,0.0077+/-0.0026,0.0094+/-0.0028,0.0110+/-0.0030,0.0125+/-0.0032,0.0138+/-0.0032,0.0151+/-0.0033,0.0164+/-0.0033,0.0177+/-0.0034,0.0190+/-0.0035,0.020+/-0.004,0.022+/-0.004,0.023+/-0.004,0.024+/-0.004,0.026+/-0.004,0.027+/-0.004,0.028+/-0.004,0.029+/-0.004,0.031+/-0.005,0.032+/-0.005,0.033+/-0.005,0.035+/-0.005,0.036+/-0.005,0.037+/-0.005,0.039+/-0.006,0.040+/-0.006,0.041+/-0.006,0.042+/-0.006,0.044+/-0.006,0.045+/-0.006,0.046+/-0.007,0.048+/-0.007,0.049+/-0.007,0.050+/-0.007,0.052+/-0.007,0.053+/-0.007,0.054+/-0.008,0.056+/-0.008,0.057+/-0.008,0.058+/-0.008,0.059+/-0.008,0.061+/-0.008,0.062+/-0.009,0.063+/-0.009,0.065+/-0.009,0.066+/-0.009
Guam,9426,23880,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025,0.0070+/-0.0025
Guyana,40153,110729,0.0,0.00010+/-0.00005,0.00023+/-0.00012,0.00038+/-0.00020,0.0023+/-0.0007,0.0026+/-0.0008,0.0033+/-0.0010,0.0036+/-0.0012,0.0038+/-0.0013,0.0040+/-0.0014,0.0041+/-0.0014,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015,0.0042+/-0.0015
